numer_sta;date;pmer;tend;cod_tend;dd;vitesse_vent;temperature;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;;Nom;Latitude;Longitude;Altitude;Region
07005;20130120150000;99250.0;0.0;5.0;290.0;1.5;268.45;267.35;91.0;4000.0;71.0;7.0;7.0;100.0;8.0;800.0;35.0;61.0;60.0;98320.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.6;-10.0;18.0;0.06;0.01;-30.0;0.2;0.8;nan;nan;nan;710.0;1103.0;3101.0;nan;8.0;6.0;690.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130120150000;99170.0;-20.0;5.0;20.0;1.0;269.05;267.65;89.0;4000.0;70.0;7.0;7.0;100.0;7.0;450.0;35.0;61.0;60.0;98580.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.6;-10.0;13.0;0.11;0.02;-30.0;0.4;0.8;nan;nan;nan;710.0;1104.0;3102.0;nan;7.0;6.0;390.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130120180000;99280.0;30.0;2.0;120.0;1.5;268.15;267.35;93.0;2600.0;10.0;nan;nan;nan;nan;nan;nan;nan;nan;98350.0;nan;nan;nan;267.85;nan;268.55;nan;nan;nan;nan;nan;1.5;-10.0;13.0;nan;nan;nan;0.0;0.0;nan;3.0;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130120180000;99230.0;60.0;3.0;240.0;2.1;268.25;267.45;93.0;2200.0;70.0;7.0;7.0;100.0;7.0;450.0;35.0;61.0;60.0;98640.0;nan;nan;nan;267.75;nan;269.25;nan;nan;nan;nan;nan;2.6;-10.0;13.0;0.12;0.04;-60.0;0.0;0.4;nan;2.0;nan;710.0;1103.0;3104.0;nan;2.0;6.0;540.0;7.0;6.0;1800.0;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130120210000;99270.0;0.0;0.0;130.0;3.1;270.15;269.35;93.0;3000.0;10.0;nan;nan;nan;nan;nan;nan;nan;nan;98350.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.1;-10.0;13.0;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130120210000;99340.0;110.0;3.0;200.0;4.1;268.15;267.05;91.0;2500.0;22.0;7.0;2.0;100.0;7.0;450.0;35.0;61.0;60.0;98750.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.7;-10.0;13.0;0.12;0.01;-30.0;0.0;0.0;nan;nan;nan;710.0;1106.0;3101.0;nan;4.0;7.0;300.0;7.0;6.0;990.0;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130121000000;99320.0;60.0;2.0;200.0;5.1;273.95;272.45;90.0;11000.0;50.0;nan;nan;nan;nan;nan;nan;nan;nan;98410.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;7.7;-10.0;13.0;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1108.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130121000000;99390.0;50.0;1.0;160.0;2.1;269.65;268.95;94.0;1200.0;10.0;7.0;2.0;100.0;8.0;150.0;36.0;61.0;60.0;98800.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.1;-10.0;13.0;0.12;0.01;-60.0;0.0;0.0;0.0;nan;nan;710.0;1105.0;3101.0;nan;8.0;7.0;150.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130121030000;99340.0;20.0;0.0;180.0;4.1;273.95;271.05;81.0;12000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;98430.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;8.2;-10.0;13.0;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1108.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130121030000;99400.0;20.0;3.0;190.0;4.6;272.85;272.45;97.0;3500.0;10.0;nan;nan;100.0;8.0;800.0;35.0;61.0;60.0;98820.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;7.2;-10.0;13.0;0.11;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1107.0;3100.0;nan;8.0;6.0;780.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130121060000;99350.0;10.0;3.0;150.0;5.7;272.75;271.65;91.0;10000.0;2.0;1.0;1.0;50.0;4.0;800.0;35.0;20.0;10.0;98440.0;nan;nan;nan;268.25;nan;273.95;nan;268.15;nan;nan;nan;7.7;-10.0;14.0;0.05;nan;nan;0.0;0.0;nan;0.0;2.6;710.0;1108.0;nan;nan;4.0;6.0;690.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130121060000;99450.0;50.0;2.0;180.0;3.6;272.95;271.85;91.0;6000.0;3.0;nan;nan;100.0;8.0;250.0;35.0;61.0;60.0;98870.0;nan;nan;nan;268.05;nan;273.15;nan;267.15;nan;nan;nan;6.2;-10.0;13.0;0.1;0.01;-60.0;0.0;0.2;nan;0.2;1.8;710.0;1106.0;3101.0;nan;3.0;7.0;270.0;7.0;6.0;1260.0;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130121090000;99470.0;120.0;2.0;130.0;4.6;273.35;272.25;92.0;4000.0;10.0;1.0;1.0;90.0;5.0;800.0;35.0;23.0;10.0;98560.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;7.2;-10.0;14.0;0.05;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1107.0;3100.0;nan;5.0;6.0;690.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130121090000;99560.0;110.0;3.0;170.0;4.1;273.05;272.15;93.0;4000.0;10.0;2.0;2.0;100.0;8.0;250.0;35.0;61.0;60.0;98980.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6.7;-10.0;13.0;0.1;0.0;-30.0;0.0;0.2;nan;nan;nan;710.0;1107.0;3100.0;nan;1.0;7.0;210.0;8.0;6.0;1380.0;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130121120000;99510.0;40.0;0.0;110.0;4.1;274.45;272.85;89.0;4000.0;10.0;1.0;1.0;100.0;8.0;800.0;35.0;20.0;10.0;98600.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6.2;-10.0;14.0;0.05;0.0;-60.0;0.0;0.0;0.0;nan;nan;710.0;1106.0;3100.0;nan;8.0;6.0;690.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130121120000;99600.0;40.0;0.0;160.0;3.1;274.15;272.55;89.0;4500.0;10.0;2.0;2.0;100.0;8.0;250.0;35.0;61.0;60.0;99020.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.1;-10.0;13.0;0.09;0.0;-60.0;0.0;0.0;0.2;nan;nan;710.0;1104.0;3100.0;nan;3.0;7.0;270.0;8.0;6.0;1380.0;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130121150000;99590.0;80.0;3.0;90.0;1.5;274.35;272.75;89.0;4000.0;10.0;2.0;2.0;100.0;8.0;800.0;35.0;20.0;10.0;98680.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.6;-10.0;14.0;0.05;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1104.0;3100.0;nan;8.0;6.0;690.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130121150000;99660.0;60.0;3.0;150.0;2.6;274.35;272.45;87.0;7000.0;2.0;1.0;1.0;100.0;8.0;1250.0;35.0;61.0;60.0;99080.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.1;-10.0;13.0;0.09;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1104.0;3100.0;nan;3.0;6.0;1080.0;8.0;6.0;1440.0;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130121180000;99830.0;230.0;3.0;20.0;0.5;272.95;271.85;91.0;3500.0;10.0;nan;nan;nan;nan;nan;nan;nan;nan;98910.0;nan;nan;nan;272.35;nan;274.55;nan;nan;nan;nan;nan;1.5;-10.0;13.0;nan;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130121180000;99820.0;160.0;3.0;30.0;1.0;273.75;271.95;88.0;7000.0;2.0;1.0;1.0;100.0;8.0;1250.0;35.0;61.0;60.0;99240.0;nan;nan;nan;272.85;nan;274.55;nan;nan;nan;nan;nan;2.1;-10.0;13.0;0.09;0.0;-60.0;0.0;0.0;nan;0.2;nan;710.0;1102.0;3100.0;nan;8.0;6.0;1470.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130121210000;100030.0;200.0;2.0;170.0;2.6;273.35;272.25;92.0;4100.0;10.0;nan;nan;nan;nan;nan;nan;nan;nan;99110.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.6;-10.0;13.0;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130121210000;100020.0;200.0;2.0;130.0;0.5;272.85;271.55;90.0;6000.0;2.0;1.0;1.0;100.0;8.0;1750.0;35.0;61.0;60.0;99440.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.5;-10.0;13.0;0.09;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1102.0;3100.0;nan;8.0;6.0;1800.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130122000000;100090.0;60.0;0.0;160.0;3.1;273.15;272.15;93.0;4000.0;10.0;nan;nan;nan;nan;nan;nan;nan;nan;99170.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.6;-10.0;13.0;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1105.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130122000000;100160.0;130.0;2.0;230.0;0.5;272.05;271.25;94.0;2000.0;10.0;2.0;2.0;100.0;8.0;2250.0;35.0;61.0;60.0;99570.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.0;-10.0;13.0;0.09;0.0;-60.0;0.0;0.0;0.0;nan;nan;710.0;1101.0;3100.0;nan;8.0;6.0;1800.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130122030000;100150.0;60.0;1.0;120.0;3.6;272.35;271.65;94.0;2700.0;10.0;nan;nan;nan;nan;nan;nan;nan;nan;99230.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.1;-10.0;13.0;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1105.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130122030000;100220.0;60.0;3.0;220.0;1.5;271.25;270.55;94.0;2500.0;10.0;nan;nan;100.0;8.0;2250.0;35.0;61.0;60.0;99630.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.1;-10.0;13.0;0.09;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1102.0;3100.0;nan;8.0;6.0;2100.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130122060000;100230.0;70.0;2.0;140.0;4.6;270.65;270.65;100.0;500.0;49.0;4.0;4.0;101.0;nan;nan;62.0;61.0;60.0;99300.0;nan;nan;nan;270.55;nan;273.65;nan;270.15;nan;nan;nan;7.7;-10.0;14.0;0.04;nan;nan;0.0;0.0;nan;0.0;0.0;710.0;1108.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130122060000;100290.0;70.0;1.0;160.0;2.1;271.05;270.45;95.0;2500.0;10.0;nan;nan;90.0;7.0;2250.0;35.0;61.0;60.0;99700.0;nan;nan;nan;270.85;nan;273.75;nan;269.15;nan;nan;nan;2.6;-10.0;13.0;0.09;0.0;-60.0;0.0;0.0;nan;0.0;0.2;710.0;1103.0;3100.0;nan;7.0;6.0;2100.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130122090000;100270.0;40.0;2.0;130.0;6.7;271.25;271.25;100.0;1500.0;10.0;4.0;2.0;100.0;8.0;250.0;36.0;61.0;60.0;99340.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;9.3;-10.0;14.0;0.04;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1109.0;3100.0;nan;8.0;7.0;180.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130122090000;100410.0;120.0;3.0;140.0;2.1;269.65;269.15;96.0;1100.0;10.0;1.0;1.0;0.0;nan;nan;nan;nan;nan;99820.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.6;-10.0;13.0;0.09;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1103.0;3100.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130122120000;100230.0;-30.0;8.0;110.0;6.2;272.15;270.45;87.0;10000.0;1.0;4.0;2.0;90.0;1.0;450.0;31.0;23.0;11.0;99310.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;9.8;-10.0;14.0;0.04;0.0;-60.0;0.0;0.0;0.0;nan;nan;710.0;1110.0;3100.0;nan;1.0;8.0;330.0;6.0;0.0;6900.0;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130122120000;100430.0;20.0;0.0;150.0;1.5;273.25;269.65;77.0;4000.0;10.0;1.0;1.0;0.0;nan;nan;nan;nan;nan;99840.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.1;-10.0;13.0;0.09;0.0;-60.0;0.0;0.0;0.0;nan;nan;710.0;1104.0;3100.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130122150000;100200.0;-30.0;6.0;110.0;5.1;272.45;271.15;90.0;6000.0;2.0;1.0;1.0;100.0;6.0;450.0;35.0;22.0;60.0;99280.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;10.3;-10.0;14.0;0.03;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1110.0;3100.0;nan;6.0;6.0;480.0;8.0;4.0;2700.0;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130122150000;100390.0;-30.0;5.0;110.0;4.1;274.45;269.35;69.0;8000.0;2.0;1.0;1.0;10.0;0.0;3500.0;30.0;23.0;10.0;99810.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6.2;-10.0;13.0;0.09;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1106.0;3100.0;nan;1.0;3.0;3000.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130122180000;100330.0;130.0;3.0;90.0;5.7;272.25;270.65;88.0;8000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;99410.0;nan;nan;nan;270.65;nan;272.85;nan;nan;nan;nan;nan;9.3;-10.0;13.0;nan;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1109.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130122180000;100490.0;90.0;2.0;100.0;2.1;270.75;268.05;80.0;7000.0;2.0;1.0;1.0;60.0;5.0;1750.0;35.0;20.0;10.0;99900.0;nan;nan;nan;269.45;nan;275.45;nan;nan;nan;nan;nan;4.6;-10.0;13.0;0.04;0.0;-60.0;0.0;0.0;nan;0.0;nan;710.0;1105.0;3100.0;nan;5.0;6.0;1800.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130122210000;100400.0;70.0;1.0;90.0;4.6;272.55;271.55;92.0;5000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;99480.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;7.2;-10.0;13.0;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1107.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130122210000;100580.0;90.0;1.0;90.0;4.6;270.95;268.75;83.0;4500.0;10.0;1.0;1.0;75.0;6.0;1750.0;35.0;20.0;10.0;99990.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.1;-10.0;13.0;0.04;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1105.0;3100.0;nan;6.0;6.0;1500.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130123000000;100460.0;60.0;1.0;80.0;5.7;272.75;271.15;88.0;8000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;99540.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;8.2;-10.0;13.0;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1108.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130123000000;100630.0;50.0;1.0;80.0;3.6;270.05;268.75;90.0;2200.0;10.0;1.0;1.0;25.0;2.0;1750.0;35.0;20.0;10.0;100040.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.1;-10.0;13.0;0.04;0.0;-60.0;0.0;0.0;0.0;nan;nan;710.0;1105.0;3100.0;nan;2.0;6.0;1500.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130123030000;100540.0;80.0;1.0;80.0;3.6;273.05;271.75;90.0;6000.0;56.0;nan;nan;nan;nan;nan;nan;nan;nan;99620.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6.2;-10.0;13.0;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1106.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130123030000;100690.0;50.0;3.0;100.0;1.5;269.55;268.85;94.0;1800.0;10.0;nan;nan;100.0;nan;450.0;nan;nan;nan;100090.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.6;-10.0;13.0;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1105.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130123060000;100600.0;60.0;3.0;80.0;3.6;272.85;271.85;92.0;10000.0;2.0;1.0;1.0;100.0;8.0;800.0;35.0;61.0;60.0;99680.0;nan;nan;nan;272.15;nan;273.15;nan;272.15;nan;nan;nan;5.7;-10.0;14.0;0.03;0.0;-60.0;0.0;0.2;nan;0.2;0.2;710.0;1106.0;3100.0;nan;8.0;6.0;780.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130123060000;100720.0;30.0;3.0;70.0;3.6;268.45;267.95;96.0;1400.0;10.0;nan;nan;100.0;8.0;80.0;36.0;61.0;60.0;100120.0;nan;nan;nan;268.35;nan;271.35;nan;266.15;nan;nan;nan;6.7;-10.0;13.0;0.04;0.0;-60.0;0.0;0.0;nan;0.0;0.0;710.0;1107.0;3100.0;nan;8.0;7.0;60.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130123090000;100760.0;150.0;2.0;100.0;3.1;273.05;272.75;98.0;4000.0;10.0;2.0;2.0;100.0;8.0;450.0;36.0;61.0;60.0;99830.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.1;-10.0;14.0;0.03;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1105.0;3100.0;nan;8.0;7.0;300.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130123090000;100850.0;130.0;1.0;60.0;4.6;268.15;267.75;97.0;500.0;49.0;4.0;2.0;101.0;nan;nan;62.0;61.0;60.0;100250.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.7;-10.0;13.0;0.08;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1106.0;3100.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130123120000;100810.0;60.0;0.0;90.0;3.1;273.95;272.75;92.0;3800.0;10.0;nan;nan;nan;nan;nan;nan;nan;nan;99890.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.1;-10.0;nan;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130123120000;100910.0;60.0;0.0;80.0;2.6;269.75;269.25;96.0;1500.0;10.0;4.0;2.0;100.0;8.0;150.0;35.0;61.0;60.0;100310.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.1;-10.0;13.0;0.08;0.0;-60.0;0.0;0.0;0.0;nan;nan;710.0;1104.0;3100.0;nan;6.0;7.0;120.0;7.0;6.0;390.0;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130123150000;100790.0;-20.0;7.0;100.0;3.1;273.85;272.65;92.0;4000.0;10.0;2.0;2.0;100.0;8.0;800.0;35.0;61.0;60.0;99870.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.6;-10.0;14.0;0.03;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1105.0;3100.0;nan;8.0;6.0;900.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130123150000;100910.0;0.0;5.0;60.0;3.1;270.25;269.15;91.0;1500.0;10.0;2.0;2.0;100.0;8.0;450.0;35.0;61.0;60.0;100310.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.1;-10.0;13.0;0.08;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1104.0;3100.0;nan;8.0;6.0;390.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130123180000;100820.0;30.0;3.0;100.0;2.1;273.25;272.85;97.0;1200.0;10.0;nan;nan;nan;nan;nan;nan;nan;nan;99900.0;nan;nan;nan;272.75;nan;274.05;nan;nan;nan;nan;nan;4.1;-10.0;13.0;nan;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130123180000;100910.0;0.0;0.0;60.0;3.6;270.55;269.55;92.0;1300.0;10.0;7.0;2.0;100.0;8.0;800.0;35.0;61.0;60.0;100310.0;nan;nan;nan;267.85;nan;270.55;nan;nan;nan;nan;nan;5.1;-10.0;13.0;0.08;0.01;-60.0;0.0;0.0;nan;0.0;nan;710.0;1105.0;3101.0;nan;8.0;6.0;600.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130123210000;100850.0;20.0;1.0;70.0;4.1;272.65;272.35;98.0;1800.0;10.0;nan;nan;nan;nan;nan;nan;nan;nan;99920.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6.2;-10.0;13.0;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1106.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
07015;20130123210000;100970.0;70.0;1.0;70.0;3.6;271.25;269.95;90.0;2000.0;10.0;2.0;2.0;100.0;8.0;800.0;35.0;61.0;60.0;100380.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.6;-10.0;13.0;0.08;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1105.0;3100.0;nan;8.0;6.0;690.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France
07005;20130124000000;100860.0;10.0;2.0;50.0;4.1;272.35;271.75;95.0;1800.0;10.0;nan;nan;nan;nan;nan;nan;nan;nan;99930.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.1;-10.0;13.0;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1105.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France
