numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;;Nom;Latitude;Longitude;Altitude;Region;code_insee_region;consommation_brute_electricite_rte;consommation_brute_gaz_grtgaz;consommation_brute_gaz_terega;consommation_brute_gaz_totale;consommation_brute_totale;date;heure;statut_grtgaz;statut_rte;statut_terega
07299;20130101030000;101290.0;-100.0;7.0;170.0;3.1;273.95;272.15;88.0;15000.0;2.0;1.0;1.0;90.0;5.0;3500.0;30.0;23.0;12.0;97920.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6.7;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1107.0;3100.0;nan;5.0;3.0;5700.0;7.0;0.0;7800.0;nan;nan;nan;nan;nan;nan;;BALE-MULHOUSE;47.614333;7.51;263.0;Grand Est;44;4712.0;nan;nan;nan;nan;2013-01-01;03:00;nan;Définitif;nan
07314;20130101030000;101030.0;130.0;3.0;270.0;7.7;285.25;283.35;88.0;15000.0;2.0;6.0;2.0;75.0;6.0;2250.0;30.0;27.0;10.0;100750.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;10.8;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1111.0;nan;nan;4.0;3.0;1800.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;PTE DE CHASSIRON;46.046833;-1.4115;11.0;Nouvelle-Aquitaine;75;5156.0;nan;1806.0;nan;nan;2013-01-01;03:00;nan;Définitif;Définitif
07335;20130101030000;100910.0;50.0;3.0;220.0;5.7;282.85;282.05;95.0;11000.0;61.0;nan;nan;100.0;nan;450.0;nan;nan;nan;99470.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;10.8;-10.0;nan;nan;nan;nan;0.6;2.0;nan;nan;nan;710.0;1111.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;POITIERS-BIARD;46.593833;0.314333;123.0;Nouvelle-Aquitaine;75;5156.0;nan;1806.0;nan;nan;2013-01-01;03:00;nan;Définitif;Définitif
07434;20130101030000;101220.0;-60.0;5.0;200.0;7.2;278.65;277.65;93.0;6000.0;61.0;nan;nan;100.0;nan;150.0;nan;nan;nan;96380.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;13.9;-10.0;nan;0.0;nan;nan;1.0;3.0;nan;nan;nan;710.0;1114.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LIMOGES-BELLEGARDE;45.861167;1.175;402.0;Nouvelle-Aquitaine;75;5156.0;nan;1806.0;nan;nan;2013-01-01;03:00;nan;Définitif;Définitif
07510;20130101030000;101250.0;-50.0;6.0;190.0;3.6;282.15;281.65;97.0;10000.0;61.0;nan;nan;100.0;nan;450.0;nan;nan;nan;100670.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;8.7;-10.0;nan;0.0;nan;nan;1.0;3.0;nan;nan;nan;710.0;1109.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;BORDEAUX-MERIGNAC;44.830667;-0.691333;47.0;Nouvelle-Aquitaine;75;5156.0;nan;1806.0;nan;nan;2013-01-01;03:00;nan;Définitif;Définitif
07535;20130101030000;101470.0;-40.0;6.0;180.0;5.1;279.65;278.75;94.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;98310.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;8.7;-10.0;nan;nan;nan;nan;2.0;3.0;nan;nan;nan;710.0;1109.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;GOURDON;44.745;1.396667;260.0;Occitanie;76;4605.0;nan;1995.0;nan;nan;2013-01-01;03:00;nan;Définitif;Définitif
07558;20130101030000;101550.0;-30.0;6.0;150.0;1.5;278.75;276.75;87.0;19000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;93130.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6.7;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1107.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;MILLAU;44.1185;3.0195;712.0;Occitanie;76;4605.0;nan;1995.0;nan;nan;2013-01-01;03:00;nan;Définitif;Définitif
07607;20130101030000;101470.0;-10.0;8.0;190.0;2.1;281.25;280.05;92.0;19000.0;61.0;nan;nan;100.0;nan;800.0;nan;nan;nan;100750.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.6;-10.0;nan;nan;nan;nan;0.4;2.0;nan;nan;nan;710.0;1105.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;MONT-DE-MARSAN;43.909833;-0.500167;59.0;Nouvelle-Aquitaine;75;5156.0;nan;1806.0;nan;nan;2013-01-01;03:00;nan;Définitif;Définitif
07621;20130101030000;101630.0;40.0;3.0;170.0;1.0;279.05;278.15;94.0;17000.0;61.0;nan;nan;100.0;nan;1250.0;nan;nan;nan;97240.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.1;-10.0;nan;nan;nan;nan;0.4;1.0;nan;nan;nan;710.0;1103.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;TARBES-OSSUN;43.188;0.0;360.0;Occitanie;76;4605.0;nan;1995.0;nan;nan;2013-01-01;03:00;nan;Définitif;Définitif
07627;20130101030000;101640.0;0.0;5.0;110.0;0.5;276.75;273.95;82.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;96650.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.1;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1103.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ST GIRONS;43.005333;1.106833;414.0;Occitanie;76;4605.0;nan;1995.0;nan;nan;2013-01-01;03:00;nan;Définitif;Définitif
07630;20130101030000;101530.0;-20.0;5.0;190.0;2.1;280.95;278.55;85.0;21000.0;61.0;nan;nan;100.0;nan;1250.0;nan;nan;nan;99710.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.6;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;TOULOUSE-BLAGNAC;43.621;1.378833;151.0;Occitanie;76;4605.0;nan;1995.0;nan;nan;2013-01-01;03:00;nan;Définitif;Définitif
07643;20130101030000;101480.0;-230.0;6.0;80.0;4.6;282.55;280.85;89.0;25000.0;2.0;1.0;1.0;90.0;7.0;800.0;35.0;61.0;60.0;101380.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;9.3;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1109.0;nan;nan;3.0;6.0;690.0;7.0;6.0;1500.0;nan;nan;nan;nan;nan;nan;;MONTPELLIER;43.577;3.963167;2.0;Occitanie;76;4605.0;nan;1995.0;nan;nan;2013-01-01;03:00;nan;Définitif;Définitif
07747;20130101030000;101390.0;0.0;5.0;250.0;2.6;277.55;275.75;88.0;19000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;100840.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.7;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1106.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;PERPIGNAN;42.737167;2.872833;42.0;Occitanie;76;4605.0;nan;1995.0;nan;nan;2013-01-01;03:00;nan;Définitif;Définitif
07005;20130101060000;100290.0;60.0;3.0;260.0;6.2;281.85;280.95;94.0;15000.0;0.0;nan;nan;100.0;8.0;450.0;38.0;61.0;60.0;99400.0;nan;nan;nan;281.25;nan;283.45;nan;281.15;nan;nan;nan;13.9;-10.0;2.0;0.0;nan;nan;1.0;2.0;nan;5.0;5.4;710.0;1114.0;nan;nan;2.0;8.0;480.0;8.0;6.0;1200.0;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;4843.0;9514.0;nan;9514.0;14357.0;2013-01-01;06:00;Définitif;Définitif;nan
07015;20130101060000;100170.0;-40.0;6.0;220.0;5.1;281.35;280.45;94.0;15000.0;60.0;nan;nan;100.0;8.0;450.0;35.0;61.0;60.0;99600.0;nan;nan;nan;281.25;nan;283.25;nan;281.15;nan;nan;nan;8.7;-10.0;2.0;0.0;0.0;-60.0;0.0;0.0;nan;5.0;5.2;710.0;1109.0;3100.0;nan;7.0;6.0;420.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;4843.0;9514.0;nan;9514.0;14357.0;2013-01-01;06:00;Définitif;Définitif;nan
07020;20130101060000;100750.0;170.0;3.0;310.0;10.3;282.35;276.95;69.0;15000.0;1.0;8.0;6.0;50.0;4.0;450.0;38.0;20.0;10.0;100480.0;nan;nan;nan;282.05;nan;284.55;nan;nan;nan;nan;nan;12.9;-10.0;nan;nan;nan;nan;0.0;0.0;nan;0.4;6.4;710.0;1113.0;nan;nan;2.0;8.0;390.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;PTE DE LA HAGUE;49.725167;-1.939833;6.0;Normandie;28;2972.0;6213.0;nan;6213.0;9185.0;2013-01-01;06:00;Définitif;Définitif;nan
07027;20130101060000;100670.0;200.0;3.0;260.0;4.6;280.85;278.85;87.0;20000.0;80.0;8.0;6.0;90.0;7.0;450.0;38.0;61.0;60.0;99860.0;nan;nan;nan;280.55;nan;283.35;nan;279.15;nan;nan;nan;6.7;-10.0;2.0;0.0;0.0;-60.0;0.0;0.6;nan;7.0;8.8;710.0;1107.0;3100.0;nan;3.0;8.0;480.0;3.0;6.0;1290.0;nan;nan;nan;nan;nan;nan;;CAEN-CARPIQUET;49.18;-0.456167;67.0;Normandie;28;2972.0;6213.0;nan;6213.0;9185.0;2013-01-01;06:00;Définitif;Définitif;nan
07037;20130101060000;100510.0;110.0;3.0;300.0;5.1;280.95;279.85;93.0;30000.0;21.0;6.0;2.0;90.0;7.0;250.0;37.0;61.0;60.0;98680.0;nan;nan;nan;280.75;nan;283.15;nan;280.15;nan;nan;nan;11.3;-10.0;1.0;0.0;0.0;-60.0;0.8;0.8;nan;4.0;4.0;710.0;1111.0;3100.0;nan;4.0;7.0;240.0;5.0;6.0;390.0;5.0;6.0;1200.0;nan;nan;nan;;ROUEN-BOOS;49.383;1.181667;151.0;Normandie;28;2972.0;6213.0;nan;6213.0;9185.0;2013-01-01;06:00;Définitif;Définitif;nan
07072;20130101060000;100500.0;-100.0;5.0;210.0;5.1;280.55;278.85;89.0;18000.0;61.0;nan;nan;100.0;nan;450.0;nan;nan;nan;99350.0;nan;nan;nan;279.85;nan;281.95;nan;279.15;nan;nan;nan;9.3;-10.0;2.0;0.0;nan;nan;0.4;2.0;nan;4.0;4.0;710.0;1109.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;REIMS-PRUNAY;49.209667;4.155333;95.0;Grand Est;44;4262.0;9674.0;nan;9674.0;13936.0;2013-01-01;06:00;Définitif;Définitif;nan
07110;20130101060000;101070.0;150.0;3.0;310.0;4.1;280.15;276.75;79.0;25000.0;1.0;8.0;6.0;60.0;5.0;800.0;38.0;20.0;11.0;99910.0;nan;nan;nan;278.75;nan;283.75;nan;276.15;nan;nan;nan;6.7;-10.0;1.0;0.0;nan;nan;0.0;0.0;nan;0.4;15.7;710.0;1107.0;nan;nan;1.0;8.0;870.0;3.0;6.0;1350.0;nan;nan;nan;nan;nan;nan;;BREST-GUIPAVAS;48.444167;-4.412;94.0;Bretagne;53;2258.0;2307.0;nan;2307.0;4565.0;2013-01-01;06:00;Définitif;Définitif;nan
07117;20130101060000;100910.0;160.0;3.0;280.0;8.2;281.85;276.45;69.0;20000.0;nan;nan;nan;90.0;7.0;800.0;34.0;20.0;10.0;100210.0;nan;nan;nan;280.65;nan;284.25;nan;nan;nan;nan;nan;15.4;-10.0;nan;nan;nan;nan;0.0;0.6;nan;3.0;nan;710.0;1115.0;2448.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;PLOUMANAC'H;48.825833;-3.473167;55.0;Bretagne;53;2258.0;2307.0;nan;2307.0;4565.0;2013-01-01;06:00;Définitif;Définitif;nan
07130;20130101060000;100900.0;170.0;1.0;260.0;3.1;280.75;279.65;93.0;40000.0;0.0;nan;nan;75.0;nan;800.0;nan;nan;nan;100380.0;nan;nan;nan;280.55;nan;283.45;nan;278.15;nan;nan;nan;5.7;-10.0;2.0;0.0;nan;nan;0.0;0.0;nan;12.0;19.2;710.0;1106.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;RENNES-ST JACQUES;48.068833;-1.734;36.0;Bretagne;53;2258.0;2307.0;nan;2307.0;4565.0;2013-01-01;06:00;Définitif;Définitif;nan
07139;20130101060000;100720.0;140.0;3.0;290.0;4.6;281.65;279.95;89.0;12000.0;21.0;6.0;5.0;90.0;7.0;450.0;38.0;61.0;60.0;98990.0;nan;nan;nan;280.65;nan;282.15;nan;280.15;nan;nan;nan;9.3;-10.0;1.0;0.0;0.0;-60.0;0.0;0.0;nan;7.0;8.7;710.0;1109.0;3100.0;nan;3.0;8.0;390.0;7.0;6.0;990.0;nan;nan;nan;nan;nan;nan;;ALENCON;48.4455;0.110167;143.0;Normandie;28;2972.0;6213.0;nan;6213.0;9185.0;2013-01-01;06:00;Définitif;Définitif;nan
07168;20130101060000;100710.0;-80.0;5.0;190.0;7.2;279.75;278.25;90.0;12000.0;61.0;6.0;6.0;100.0;7.0;450.0;35.0;61.0;60.0;99280.0;nan;nan;nan;279.45;nan;281.05;nan;279.15;nan;nan;nan;12.9;-10.0;nan;nan;nan;nan;0.8;2.0;nan;4.0;4.4;710.0;1113.0;nan;nan;3.0;6.0;390.0;7.0;6.0;900.0;nan;nan;nan;nan;nan;nan;;TROYES-BARBEREY;48.324667;4.02;112.0;Grand Est;44;4262.0;9674.0;nan;9674.0;13936.0;2013-01-01;06:00;Définitif;Définitif;nan
07181;20130101060000;100830.0;-110.0;7.0;200.0;8.7;278.25;276.45;88.0;27000.0;61.0;nan;nan;100.0;nan;800.0;nan;nan;nan;96700.0;nan;nan;nan;277.85;nan;279.65;nan;277.15;nan;nan;nan;13.4;-10.0;nan;nan;nan;nan;0.6;1.0;nan;1.0;1.2;710.0;1113.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;NANCY-OCHEY;48.581;5.959833;336.0;Grand Est;44;4262.0;9674.0;nan;9674.0;13936.0;2013-01-01;06:00;Définitif;Définitif;nan
07190;20130101060000;100960.0;-80.0;5.0;170.0;4.6;279.15;274.65;73.0;35000.0;0.0;nan;nan;100.0;nan;1250.0;nan;nan;nan;99120.0;nan;nan;nan;276.95;nan;279.65;nan;275.15;nan;nan;nan;8.2;-10.0;0.0;0.0;nan;nan;0.0;0.0;nan;0.0;0.0;710.0;1108.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;STRASBOURG-ENTZHEIM;48.5495;7.640333;150.0;Grand Est;44;4262.0;9674.0;nan;9674.0;13936.0;2013-01-01;06:00;Définitif;Définitif;nan
07207;20130101060000;101110.0;170.0;3.0;310.0;8.7;282.85;279.35;79.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;100590.0;nan;nan;nan;282.85;nan;284.75;nan;nan;nan;nan;nan;14.9;-10.0;nan;nan;nan;nan;0.0;0.6;nan;6.0;nan;710.0;1115.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;BELLE ILE-LE TALUT;47.294333;-3.218333;34.0;Bretagne;53;2258.0;2307.0;nan;2307.0;4565.0;2013-01-01;06:00;Définitif;Définitif;nan
07222;20130101060000;101010.0;150.0;3.0;280.0;3.1;281.75;281.75;100.0;10000.0;3.0;nan;nan;60.0;5.0;450.0;38.0;20.0;10.0;100690.0;nan;nan;nan;280.65;nan;283.85;nan;278.15;nan;nan;nan;4.6;-10.0;2.0;0.0;nan;nan;0.0;0.0;nan;12.0;18.0;710.0;1105.0;nan;nan;2.0;8.0;360.0;5.0;6.0;1500.0;nan;nan;nan;nan;nan;nan;;NANTES-BOUGUENAIS;47.15;-1.608833;26.0;Pays de la Loire;52;2644.0;3363.0;nan;3363.0;6007.0;2013-01-01;06:00;Définitif;Définitif;nan
07240;20130101060000;100860.0;150.0;3.0;230.0;3.6;281.95;281.35;96.0;12000.0;1.0;nan;nan;90.0;7.0;250.0;35.0;61.0;60.0;99510.0;nan;nan;nan;281.05;nan;282.95;nan;280.15;nan;nan;nan;5.7;-10.0;2.0;0.0;0.0;-60.0;0.0;0.2;nan;11.0;11.3;710.0;1106.0;3100.0;nan;4.0;7.0;210.0;6.0;6.0;450.0;nan;nan;nan;nan;nan;nan;;TOURS;47.4445;0.727333;108.0;Centre-Val de Loire;24;1999.0;2755.0;nan;2755.0;4754.0;2013-01-01;06:00;Définitif;Définitif;nan
07255;20130101060000;100970.0;120.0;3.0;250.0;6.2;281.15;279.95;92.0;4000.0;61.0;6.0;5.0;100.0;8.0;450.0;35.0;61.0;60.0;98970.0;nan;nan;nan;279.15;nan;281.95;nan;278.15;nan;nan;nan;12.9;-10.0;2.0;0.0;0.0;-60.0;0.4;1.0;nan;2.0;2.0;710.0;1113.0;3100.0;nan;5.0;7.0;300.0;7.0;6.0;480.0;nan;nan;nan;nan;nan;nan;;BOURGES;47.059167;2.359833;161.0;Centre-Val de Loire;24;1999.0;2755.0;nan;2755.0;4754.0;2013-01-01;06:00;Définitif;Définitif;nan
07299;20130101060000;101220.0;-60.0;5.0;190.0;2.1;274.75;272.45;85.0;15000.0;2.0;1.0;1.0;100.0;6.0;3500.0;30.0;27.0;12.0;97860.0;nan;nan;nan;271.85;nan;277.45;nan;270.15;nan;nan;nan;6.7;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;nan;0.0;0.0;710.0;1107.0;3100.0;nan;6.0;3.0;3300.0;7.0;0.0;7800.0;nan;nan;nan;nan;nan;nan;;BALE-MULHOUSE;47.614333;7.51;263.0;Grand Est;44;4262.0;9674.0;nan;9674.0;13936.0;2013-01-01;06:00;Définitif;Définitif;nan
07314;20130101060000;101160.0;130.0;2.0;290.0;6.7;284.35;282.45;88.0;12000.0;60.0;6.0;2.0;75.0;6.0;1250.0;34.0;27.0;10.0;100880.0;nan;nan;nan;284.05;nan;285.75;nan;nan;nan;nan;nan;12.3;-10.0;2.0;0.0;nan;nan;0.2;0.2;nan;5.0;5.4;710.0;1112.0;nan;nan;2.0;8.0;990.0;4.0;4.0;2400.0;nan;nan;nan;nan;nan;nan;;PTE DE CHASSIRON;46.046833;-1.4115;11.0;Nouvelle-Aquitaine;75;4412.0;2678.0;2680.0;5358.0;9770.0;2013-01-01;06:00;Définitif;Définitif;Définitif
07335;20130101060000;101030.0;110.0;3.0;230.0;3.6;281.35;280.45;94.0;nan;2.0;1.0;1.0;50.0;4.0;800.0;38.0;20.0;10.0;99580.0;nan;nan;nan;280.85;nan;282.85;nan;280.15;nan;nan;nan;5.7;-10.0;2.0;0.0;nan;nan;0.0;0.4;nan;4.0;4.0;710.0;1106.0;nan;nan;3.0;8.0;600.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;POITIERS-BIARD;46.593833;0.314333;123.0;Nouvelle-Aquitaine;75;4412.0;2678.0;2680.0;5358.0;9770.0;2013-01-01;06:00;Définitif;Définitif;Définitif
07434;20130101060000;101190.0;-20.0;5.0;210.0;5.7;279.25;278.55;95.0;nan;60.0;nan;nan;100.0;7.0;80.0;37.0;61.0;60.0;96360.0;nan;nan;nan;278.55;nan;279.85;nan;278.15;nan;nan;nan;9.8;-10.0;2.0;0.0;0.0;-60.0;0.8;3.0;nan;6.0;6.0;710.0;1110.0;3100.0;nan;7.0;7.0;90.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LIMOGES-BELLEGARDE;45.861167;1.175;402.0;Nouvelle-Aquitaine;75;4412.0;2678.0;2680.0;5358.0;9770.0;2013-01-01;06:00;Définitif;Définitif;Définitif
07510;20130101060000;101320.0;70.0;3.0;250.0;2.1;283.05;282.55;97.0;nan;3.0;nan;nan;90.0;7.0;450.0;38.0;61.0;60.0;100740.0;nan;nan;nan;281.65;nan;283.55;nan;281.15;nan;nan;nan;4.6;-10.0;2.0;0.0;nan;nan;0.0;0.4;nan;6.0;5.8;710.0;1105.0;nan;nan;3.0;8.0;420.0;5.0;6.0;900.0;nan;nan;nan;nan;nan;nan;;BORDEAUX-MERIGNAC;44.830667;-0.691333;47.0;Nouvelle-Aquitaine;75;4412.0;2678.0;2680.0;5358.0;9770.0;2013-01-01;06:00;Définitif;Définitif;Définitif
07535;20130101060000;101380.0;-80.0;6.0;190.0;5.1;280.25;279.55;95.0;12000.0;61.0;6.0;6.0;100.0;7.0;250.0;37.0;61.0;60.0;98230.0;nan;nan;nan;279.15;nan;281.45;nan;277.15;nan;nan;nan;10.8;-10.0;2.0;0.0;0.0;-60.0;2.0;5.0;nan;8.0;8.1;710.0;1111.0;3100.0;nan;7.0;7.0;240.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;GOURDON;44.745;1.396667;260.0;Occitanie;76;4004.0;1325.0;2959.0;4284.0;8288.0;2013-01-01;06:00;Définitif;Définitif;Définitif
07558;20130101060000;101500.0;-60.0;5.0;300.0;1.0;278.35;276.95;91.0;16000.0;61.0;nan;nan;nan;nan;nan;nan;nan;nan;93070.0;nan;nan;nan;277.45;nan;278.85;nan;277.15;nan;nan;nan;4.1;-10.0;2.0;0.0;nan;nan;0.0;0.2;nan;0.2;0.2;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;MILLAU;44.1185;3.0195;712.0;Occitanie;76;4004.0;1325.0;2959.0;4284.0;8288.0;2013-01-01;06:00;Définitif;Définitif;Définitif
07607;20130101060000;101500.0;30.0;3.0;220.0;3.6;281.65;280.15;90.0;13000.0;0.0;nan;nan;100.0;nan;800.0;nan;nan;nan;100780.0;nan;nan;nan;280.85;nan;282.05;nan;280.15;nan;nan;nan;6.7;-10.0;nan;nan;nan;nan;0.2;0.8;nan;5.0;4.6;710.0;1107.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;MONT-DE-MARSAN;43.909833;-0.500167;59.0;Nouvelle-Aquitaine;75;4412.0;2678.0;2680.0;5358.0;9770.0;2013-01-01;06:00;Définitif;Définitif;Définitif
07621;20130101060000;101620.0;0.0;5.0;240.0;2.1;279.95;279.05;94.0;16000.0;61.0;nan;nan;100.0;nan;800.0;nan;nan;nan;97240.0;nan;nan;nan;275.85;nan;279.95;nan;274.15;nan;nan;nan;5.1;-10.0;nan;nan;nan;nan;0.4;1.0;nan;2.0;2.0;710.0;1105.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;TARBES-OSSUN;43.188;0.0;360.0;Occitanie;76;4004.0;1325.0;2959.0;4284.0;8288.0;2013-01-01;06:00;Définitif;Définitif;Définitif
07627;20130101060000;101710.0;80.0;1.0;130.0;1.5;277.15;275.35;88.0;10000.0;61.0;6.0;6.0;100.0;7.0;3500.0;30.0;27.0;60.0;96730.0;nan;nan;nan;274.45;nan;277.15;nan;270.15;nan;nan;nan;3.1;-10.0;2.0;0.0;0.0;-60.0;0.4;0.4;nan;0.4;0.4;710.0;1103.0;3100.0;nan;7.0;3.0;3300.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ST GIRONS;43.005333;1.106833;414.0;Occitanie;76;4004.0;1325.0;2959.0;4284.0;8288.0;2013-01-01;06:00;Définitif;Définitif;Définitif
07630;20130101060000;101570.0;30.0;1.0;180.0;2.6;279.65;278.95;95.0;6000.0;61.0;nan;nan;100.0;8.0;800.0;35.0;61.0;60.0;99740.0;nan;nan;nan;279.65;nan;282.65;nan;279.15;nan;nan;nan;4.1;-10.0;2.0;0.0;0.0;-60.0;1.0;3.0;nan;3.0;2.8;710.0;1104.0;3100.0;nan;8.0;6.0;750.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;TOULOUSE-BLAGNAC;43.621;1.378833;151.0;Occitanie;76;4004.0;1325.0;2959.0;4284.0;8288.0;2013-01-01;06:00;Définitif;Définitif;Définitif
07643;20130101060000;101420.0;-60.0;5.0;10.0;4.6;282.05;280.45;90.0;25000.0;2.0;1.0;1.0;90.0;7.0;1250.0;35.0;61.0;60.0;101320.0;nan;nan;nan;279.65;nan;285.55;nan;278.15;nan;nan;nan;6.2;-10.0;0.0;0.0;nan;nan;0.0;0.0;nan;0.0;0.0;710.0;1106.0;nan;nan;1.0;6.0;1200.0;7.0;6.0;1800.0;nan;nan;nan;nan;nan;nan;;MONTPELLIER;43.577;3.963167;2.0;Occitanie;76;4004.0;1325.0;2959.0;4284.0;8288.0;2013-01-01;06:00;Définitif;Définitif;Définitif
07747;20130101060000;101480.0;100.0;3.0;240.0;3.6;278.35;276.05;85.0;20000.0;2.0;1.0;1.0;90.0;1.0;450.0;31.0;27.0;12.0;100940.0;nan;nan;nan;277.55;nan;281.95;nan;275.15;nan;nan;nan;5.1;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;nan;0.0;0.0;710.0;1105.0;3100.0;nan;1.0;8.0;480.0;5.0;3.0;5400.0;7.0;0.0;6900.0;nan;nan;nan;;PERPIGNAN;42.737167;2.872833;42.0;Occitanie;76;4004.0;1325.0;2959.0;4284.0;8288.0;2013-01-01;06:00;Définitif;Définitif;Définitif
07005;20130101090000;100680.0;380.0;3.0;280.0;5.1;280.05;278.05;87.0;18000.0;0.0;nan;nan;60.0;5.0;450.0;39.0;20.0;10.0;99780.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;10.3;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1110.0;3100.0;nan;4.0;8.0;480.0;1.0;9.0;600.0;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;4895.0;9358.0;nan;9358.0;14253.0;2013-01-01;09:00;Définitif;Définitif;nan
07015;20130101090000;100480.0;310.0;3.0;300.0;5.1;280.75;279.05;89.0;40000.0;1.0;6.0;2.0;75.0;6.0;800.0;38.0;23.0;10.0;99910.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;12.3;-10.0;nan;nan;0.0;-30.0;0.0;0.6;nan;nan;nan;710.0;1112.0;3100.0;nan;2.0;8.0;630.0;5.0;6.0;1500.0;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;4895.0;9358.0;nan;9358.0;14253.0;2013-01-01;09:00;Définitif;Définitif;nan
